created_at,full_text,id_str
12/02/2025,"ikut bang, tp tar dlu tunggu lulus kuliah wkwk",6979065379437216770
12/02/2025,bismillah 2 tahun lagi mau #kaburajadulu hhe,6933927435588355074
12/02/2025,"cara belajar bahasa inggri dari bener bener awal itu mulai dari mana si? tolong dong saran, susah bgt belajar bahasa inggris",7052927440599008283
12/02/2025,"muak banget cari kerja di indo, persyaratan ga masuk akal, maunya fresh graduate, tapi minimal pengalaman kerja 2 tahun, penampilan menarik dll, pdhl yang dibutuhkan skil bukan nilai yg ada di ijazah.",6921782093911868418
12/02/2025,pengen jugaaa 😔,7364650866949440517
12/02/2025,mau kabur jugaaa 😭,6961627544618042370
12/02/2025,"pen kabur jugaa, ajak gua kabur woy",72341200613
12/02/2025,"bang coba ke salvador brazil atau celaya meksiko, disana katanya bagus buat kerja, udah follow bg",6833766685268313090
12/02/2025,kabur juga butuh duit,7370385137777574918
12/02/2025,"@salsy:when u are not a fomo person, but this is my dream life from the past",7390005875166118917
12/02/2025,pengen cuma masi sekolah 😢😢😢,7168772661215806466
14/02/2025,"laki"" td bercerita tiba"" di marisa🗿",6866864549251286018
14/02/2025,😂😅,7196310559485215745
13/02/2025,"amin, bismillah",131309279801872384
13/02/2025,AAAMIIN JELL AAMIIN,7246656910622295045
12/02/2025,sama😭,6890399380638270465
14/02/2025,yoooooo!!!!,6976508647200818178
28/02/2025,GASS,7369421248109806598
14/02/2025,gasss la😂,6975427490451211266
13/02/2025,yg pntg dong 2 tanggung bt uang tiket aja mah ktg gas te biar buta' bahasa luar negri🤣🤣🤣,7349154346519184389
12/02/2025,"bisa bg, buat main di warnet sebelah dapet 15 jam",7451152976935273489
13/02/2025,ya Allah kabulkan doa seorang ibu yg menginginkan anak² nya bisa mencapai cita belajar dan bekerja di luar negeri bukan karna muak dgn ngr ini tapi ilmu disana lbh bermanfaat,6853807371492492289
13/02/2025,udh muak bgt sm ni negara,6699424401837130754
13/02/2025,"Aceh berduka ulama besar Aceh abu kuta Krueng tgl 13 bln 2 2025 telah berpulang ke pada Allah
dan aba Asnawi Lamno juga berpulang pada hari ini.ayo kita doa kan yang terbaik untuk beliau.
1 hal engkau bagikan akan berlipat ganda kan",7281171142252774406
13/02/2025,pertahanin trend #kaburajadulu sampe 2028 yaa🔥,7278247407799239688
13/02/2025,"ihh pngn, ajak aku kabur jg",7043384925596369921
13/02/2025,gua suka trend ini,7097906756499538946
13/02/2025,semoga anak-anakku juga bisa kerja di luar negri. salamet berkah. Bismillah ...,6997781958135940097
13/02/2025,aku juga mw @oqjavzigeldjsgzyhs @🦄 #kaburajadulu,7251204947223692294
13/02/2025,lahir di negara sendiri kerja di negara orang lain,7269549612388926469
13/02/2025,kek nya lebih bagus ajak teman kerja keluar negeri biar gak kesepian ada temen,7454418268200895493
13/02/2025,Trend ini jangan berakhir sampai saya berhasil kabur. #KaburAjaDulu,6947940335503590401
13/02/2025,@`Skipper•>>,7269755071306351622
13/02/2025,andai aku kaya 🙂,6947953093872206849
13/02/2025,"this is my dream bahkan dari sebelum drama ini dimulai, tp sekarang dipikir sekalian kabur sepertinya bukan pilihan yang buruk. jerman tunggu aku🥹🫵🏻",210395559474569216
13/02/2025,tunggu gw bisa b inggris dulu nanti gw join😹,7358457363965658117
13/02/2025,@🕸 lanjut sekolah bahasa jepang aja kali ya?,6925281145396397058
13/02/2025,one day,6915167515133002753
13/02/2025,pandawara udah kabur oii🗿,7339745115366687751
13/02/2025,ikutttt,6780932469107966977
13/02/2025,"Doa’ain aku ya teman2 supaya Visa ku ke approved secepat nya, aku juga mau kabur🙏🏻.",7324095638952592391
13/02/2025,sblm trend ini ada aku udh punya rencana kek gini plss semoga kesampean 4 th lagi 👁💧👄💧👁,6855239551166710785
12/02/2025,tapi ngga mau jadi gembel😭😭,72341200613
12/02/2025,Ayo kabur ka,6870297733203411973
12/02/2025,Dah punya paspor tinggal perpanjang [wronged],7168772661215806466
12/02/2025,"kalo ada uang nya bisa kok pergi ke luar negeri, tapi ngurus paspor dll susah",6919116972220564481
13/02/2025,ayooooo aku ikut jugaaa yaaa,6777614626684306434
12/02/2025,"pindah jepang,ausie,us",6833360401964532738
12/02/2025,sepurane aku kontra kaburajadlu 😎,7237528003496182786
12/02/2025,Indonesia makain bobrok,6833360401964532738
12/02/2025,soon😭,6946979922393351169
13/02/2025,bahakn sebelum muncul trend ini udah gua pikirin bngtt gak betah bngt dsini nambah kismin😭,7393353872193405958
12/02/2025,"@雪 @💐利菲💐 @@kepriani purnama s. @Kimci🍒 @yunn @Aing ing❤ @Araa💥 @lannn_senior @𝐒𝐇𝐀𝐀𝐒𝐀💗 kalian masih gak ikutan trend ini, dah capek di Konoha🫥",6827859870818862082
12/02/2025,@Rudi Adi,6791069295171666946
12/02/2025,2029 otw amerika,7138475069299016731
12/02/2025,@──𝒴 ࣪. ࿐♡˚.,6829958793091105794
12/02/2025,"ikut lah bang, kabur ga bilang²",7395138849149633541
12/02/2025,"minimal dia bisa membanggakan keluarganya menaikkan derajat keluarga, begitulah seharusnya anak muda harus bekerja keras",7257140228748755973
12/02/2025,KaMu TidAk NaZi OnAlisMe😡😡😡,7333538441135162373
12/02/2025,@🥠 kaya gini harusnya,7102664925105505282
12/02/2025,insyaa Allah tahun ini atau tahun depan jg bisa kerja di luar. aamiin paling kenceng ini mah 🥹,6920850821823448065
12/02/2025,klo bukan masalah bahasa aku jga udah kabur,6981711245380862978
12/02/2025,tunggu guaaaa sebentar lagi 🤩🫵,6958039757184271366
12/02/2025,"syarat keluar negri yg paling penting SDM tinggi ya temen"" ... smngt kerja nya",6553530785642479617
12/02/2025,mau ikutan juga 😭😭😭,6904261296746087425
12/02/2025,bang misal kalo tinggal di LN tapi masih bbrp bulan itu masih bayar pajak negara ga sih,7439994826596123704
12/02/2025,gada modalnya,7114578091389535234
12/02/2025,"akan ku usahakan trend ini dalam waktu 2 tahun lagi, tunggu aku ya! ♡",7366577223514047493
12/02/2025,"pengen kabur, duitnya kaga ada 🫠",6820328860837889026
12/02/2025,bismillah🤲,7231736018561467393
12/02/2025,@nwoooy 💃🏻,6889433182305223682
12/02/2025,mau tapi ga tega ninggalin mama sama pacar😭 bisa aja si gua bawa dua duanya wkwk,7421701662521639942
12/02/2025,"pengen kabur aja dulu, cuman ga ada dana🗿",7087844959357240322
12/02/2025,pengen bgt🥺,7375142411317838864
12/02/2025,@Rioo. @Rioo✓ @user0507202206 @rizky_ez13123 @Fajri01 pala kabur ke pantai😗🫣,6804813122718696450
12/02/2025,takut ad yg bikin trend ini dari kluarga ngk mampu trus maksa kluarga nya untuk nurutin Kya tetangga ku sekrng dia di Italia cumn pengangguran di sana.,7159994846852776962
12/02/2025,"kalian mau kabur trus ga mau balik indo?, gw sih mending di indo bareng"" sama orang tua, simple tapi menyenangkan",6883766364064138242
12/02/2025,kalo punya pilihan juga pengen kabur 😭,6526364475577876482
12/02/2025,bismillah yaallah tahun depan 🤗,6959528494494057474
12/02/2025,Prabowo dulu jg #kaburajadulu jd kita harus ikut langkahnya juga,7054647877318312987
12/02/2025,ett udh hampir 4ribu orng indonesia ke luar kerja dan menetap di sana cuyy.,7116201303504061446
12/02/2025,Suamikuuu udah kabur aja dulu 😁😊 tinggal kita anak istrinya berporese ngikutttt,7373501154578580485
12/02/2025,pengen kerja di autralia 😭,7372082345535210501
12/02/2025,2026 lesgowww🙋‍♂️,6805826766763918338
13/02/2025,wah ide bagus🔥,6864514370891711490
13/02/2025,tos duls,6809073513820914690
12/02/2025,"sebenernya kalo untuk perkembangan karir dan ekonomi individu lebih enak luar. tapi kalo untuk lingkungan, sebagus apapun di luar. ttp rindu abang2 jualan lewat depan rumah, tukang sayur, etc2",6801362657767457794
12/02/2025,@carien🇦🇪 punya duit dulu baru bisa #kaburajadulu 😭😭,6900840917679866882
12/02/2025,semoga sehabis lulus S1 nanti bisa langsung kerja ke Jepang 😭😭,6806978905774326785
12/02/2025,aku kpn yaa bisaa kabur kaburan kyaa ginii,7221081883017643009
12/02/2025,niat setelah kuliah cari kerjaan dengan gaji besar eh malah masuk kerja malah di kerjain 😁😁,7223585062880756738
12/02/2025,pengen kabur juga,7193164554447422466
12/02/2025,pengen tapi punya alergi dingin,7020443016653702171
12/02/2025,yuk bisa yuk,6698458910191404034
12/02/2025,pgn kabur dari sistem pendidikan yg ga konsisten😔,7170680271691072539
12/02/2025,kok ga ngajak😭,6714623057137599490
12/02/2025,pengen kabur ..,6990901634340881434
12/02/2025,gada duitnya😩😩,7276006991834252293
12/02/2025,@Ayun Lutvi how?🙂,7166829290629235713
12/02/2025,ikutt😭,6802056369233101826
12/02/2025,@Zafhkiel moga bisaaa bro kita,7110203921939776538
12/02/2025,Bismillah aku juga bisa ya Allah,6990167546201031685
12/02/2025,Kak? Ikuttt,6838527941854430210
12/02/2025,Trend Kaburajadulu Viral,6969092461584335874
12/02/2025,@r,6932030281244181505
12/02/2025,Soon join trenddddd,6993671666459821082
12/02/2025,sedangkan orang PIK dan kelapa gading ☺,7023559822801994753
12/02/2025,mau kabur juga sekeluarga😂😂😂,6796918258072241154
12/02/2025,Otw,7169099376752149505
12/02/2025,"cita"" ku ingin pergi ke jepang, untuk kehidupan yg lebih layak☺️tapi jiwa ku tetap cinta Indonesia 🇮🇩❤️",7298663373926581254
12/02/2025,@𝗕  𝗨  𝗖  𝗜  𝗡  ? ? manifesting🥺,7079739037145170971
12/02/2025,bissmillah aku jg yaAllah,6859365805056312322
12/02/2025,"sbenernya gw dukung bgt tagar ini, biar pencari kerja dalem negri berkurang saingannya 😂",6997342221978092545
12/02/2025,ganteng bgt jir,6782932064188105729
12/02/2025,"sekarang kalo capek sama hidup bukan mau nikah aja, tapi ganti jadi mau kabur ke ln aja😭😭😭",6925718273472955393
12/02/2025,yok tahun 2030 bisa pergi dari Indonesia aamiin🤍,6855996525572752386
12/02/2025,mohon koreksi nya klu ad yg slh,7159994846852776962
12/02/2025,tiket e beli no,7138475069299016731
12/02/2025,gas bro,7138475069299016731
12/02/2025,jangan bro mending ke Jepang atau Italy kalo engga ke Swedia,6789084876861244417
12/02/2025,emng km bukan anak muda? km berharap indonesia jd tempat yg bisa membanggakan keluarganya sampai tua? dengan krisis yg sangat miris itu km masih berharap sm indonesia?😂,6855913785129010177
12/02/2025,kabur🥺,7264890310916310021
12/02/2025,nikah udah GK recommended sih🤔,7206249458962924571
14/02/2025,pengen tpi sy tdk bermodal 😂,6942346583544497154
13/02/2025,"one day, gw tuh bukan fomo tapi ini emang cita cita gw buat hidup di luar negeri dari lama 😭😭",6861407538849711106
13/02/2025,@Darmaji join ga 😂,6956108755520996354
13/02/2025,"pengen cari job ke eropa,tapi uang na kurang😭😭😭
bulan kemarin baru pulang dari Brunei dan sekarang pengen kerja di eropa😭😭",7233237470460511238
13/02/2025,#kaburajadulu si ragil duluan kabur ...,7327187925077951493
13/02/2025,"baru liat berita, lah malah langsung fyp 🗿",7404504385680819205
13/02/2025,negara hukum berlaku buat takyat,7461688721864311826
13/02/2025,pengen kabur jugaaa😔,7265466865869325317
13/02/2025,"kasian nanti yg fomo, cuman bisa liat salah satu yg berhasil seperti ini🗿",6788536492286837761
13/02/2025,satu-satunya tren yang udah kurencanain bahkan sebelum trennya ada. semoga tahun depan 🥺,6853611247726003206
13/02/2025,mau ikut,7414860648549073926
13/02/2025,hbs lulus kuliah aku juga mau kabur dr negara ini yg bnyk tikus2nya,7392261276405810182
13/02/2025,kalo ada duid udah kabur🙏,6809440399749760001
13/02/2025,"maaaf ga bisa ikut trend, ga punya duit",6808591219809453058
13/02/2025,i wish i could,79130455753
13/02/2025,dan akan ku pastikan semoga aku bisa ikut trend ini 😭,7412850587556250641
13/02/2025,aaaa mau pliss,6571270532547870721
13/02/2025,"padahal Indonesia alam nya itu bagusss, tapi...... pemerintah dan rakyat nya...",7361398200308319237
13/02/2025,aku juga mau! trendnya harus nungguin aku sampai ikutan.,6532144003542384642
13/02/2025,SOON AAMIIN,6795362834093982721
13/02/2025,insyaallah aku mau bawa emak bapakku 😭,6739886012815737858
13/02/2025,mau ikut trendi ini tapi sudah kadung beranak pinak disini 😂,7235227439743648770
13/02/2025,bismillah akan nyusul nantii yawww #kaburajadulu @yayaya_,7162498488700650497
12/02/2025,gthan untuk ga komen😭😭😭,6782932064188105729
12/02/2025,hayo regi😭,166263767314460672
12/02/2025,🗿,7110203921939776538
12/02/2025,aminn,7110203921939776538
12/02/2025,"Aamin bro, asli udh muak bet sih ama ni negara",6958845325336216582
12/02/2025,aamiinin aja dulu,7219282251967513626
13/02/2025,gua nanti september/ oktober (aamiin),6872157302431482886
13/02/2025,kalau aku punya modal aku jga mau tinggal diluar🥺,7132034942346740763
13/02/2025,salah satuu trend yang sedang aku usahakann,7330400869894226949
13/02/2025,@qurotuluyun:beneran sebahagia ini ga sih ?? takut sampe sana lontang lantung😭 @‧₊˚ ☁️⋅♡🪐༘⋆,6851144843118822401
13/02/2025,I WISH,6805204759524639745
13/02/2025,tetap bangga sama negara sendiri🔥,7073698819288138778
13/02/2025,oke skrg tujuan buat nabung udh tau 😁,6959562044161459202
13/02/2025,ikut atuh,201352014314811392
13/02/2025,riillll!! me too. semoga tahun ini bisa #kaburajadulu wish me luck guys!!!!,7215907831173334023
13/02/2025,hanya untuk orang berduit 😭,7368888070994904069
13/02/2025,pengen ikut #KaburAjaDulu tapi dompet gua ga bisa di ajak kabur😭😭😭,6959348321966359554
13/02/2025,"@salsy:when u are not a fomo person, but this is my dream life from the past",7373209510669976582
13/02/2025,Otweeeee,7435571789499843640
13/02/2025,"""walaupun banyak negeri ku jalani, yang Mansyur permai dikata orang...tetapi kampung, dan rumahku-""",6773894395562394625
13/02/2025,sumpah ini pikirannya bakal fresh banget sihh,7037411233339753474
13/02/2025,trend' bisa diteruskn smpe 2027 nggk😭??,6658772438635970562
13/02/2025,@Ndy,6864397019247674373
13/02/2025,pengen tapi sadar diri bahas inggris gue bego banget😭🤣,7170937878069904410
18/02/2025,usia sy sudah 30 😅,6942346583544497154
13/02/2025,"gazz,siab²",7178783169662010370
12/02/2025,"dr sekian banyak trend, trend ini yg paling pgn ak join dr kecil🥹",205379503206973440
12/02/2025,"harus giat belajar, biar bisa kabur",7338377508772332549
12/02/2025,bismillah kaburajadulu,7080447231015093249
12/02/2025,"ujung2 nya lu kerja jg buat org rumah, otomatis bakal balik",6843087451177124865
12/02/2025,mau ikutan pliss,7359173791597003782
12/02/2025,Heyyy pengen juga gabung di trend ini😭,6885230644760691714
13/02/2025,ikut donggg aku juga pengen kaburrr ajaaaahhhh.. ☺️☺️,6800258719432754177
13/02/2025,pengen jugaaa😔,6736019546723173378
13/02/2025,"sabar bang masih SMK, lulus langsung #kaburajadulu",6804283505553458177
13/02/2025,doainnn biar bisa kabur jg🙏🏻,6783183195339162626
13/02/2025,"PENGENN, TAPI DUITNYA GAADA😭",6891627216837362690
13/02/2025,"tunggu yaa bang ntar nyusul, beresin kuliah dlu🥺",7179967988958872577
13/02/2025,Pengen tp bahasa ingris ku jelek😭,6964192088116167681
13/02/2025,"trend ini hanya untuk orang kaya, kita kita mah...",6963677979180319750
13/02/2025,"sejauh apapun kita berpijak akan ada waktu kita rindu pulang
apalagi vibes puasa,ramadha dan lebaran hanya ada di indo",7171415803819967490
13/02/2025,pemain diaspora nyesel ga ya🤣,6719733694661870594
13/02/2025,"Manifesting 2028/2029 lulus S1 bisa ikut trand #kaburajadulu
aamiin...",7252143374509261830
13/02/2025,tunggu 2 tahun lagi,6957166231603053574
13/02/2025,mw jg kabur ih @urmybluespring,7015081953016955906
13/02/2025,@메라이냐 should we join?,7439353105453466642
13/02/2025,"ku selesaikan dulu S1 ku, setelah itu insyaallah #kaburajadulu",6693658923755865094
13/02/2025,Plisss ajak guweee 😭🙏🏻,7073314978073871387
13/02/2025,"mimpi gua dari kecil bisa pergi dan berkarir diluar negeri, 2025/2026 nyusul Aminnn",7321377365622998018
13/02/2025,@vanald_ @🐬 @u 🍉 join?,6997063866828325889
13/02/2025,kemarin aku cariin ternyata dah kabur 😁,6992129100875269121
13/02/2025,"🗣️what your name
i'm fine🗿",7388116853665612817
13/02/2025,"kira"" berapa biaya biar bisa kabur keluar negri ya 😭#kaburajadulu",6957118198504506373
13/02/2025,makanya kabur aja dulu ngumpulin duit disana nanti KL sudah sudah banyak duit kita plg bantu bangun negara kita coz KL ga punya duit kita ga bisa apa2.,7045217638066291713
12/02/2025,bkn soal balik tapi kenangan bersama keluarga,6834045517614597122
12/02/2025,tinggal tf ae gk ush balik,7005761047111173122
14/02/2025,@Bedak Bercula:siapapun ajakin gua kabur,6851144843118822401
13/02/2025,@ECI ✨:pengen kabur juga tapi gatau mulai darimana 😭,7033994452956136474
12/02/2025,👍🏻,7080447231015093249
12/02/2025,bismillah ka eropa nya ki,6935632183656137729
13/02/2025,ikut ahh🥺,6992129100875269121
18/02/2025,maybe our destiny is not in this country,7096456755529450502
13/02/2025,@Nyaiii apalah daya anak strict parents ini 😔,6845918214116230145
13/02/2025,@fbjyrfah ayo kita juga harus pakai hashtagnya,7070753446945506305
13/02/2025,tunggu aku 2 th lagi yaa,6973057956367680514
12/02/2025,"gue tau sangatt tau gk ada negara yg sempurna pasti ada sisi buruknya , tpiii gue pengen ke negara yg hukum nya minim bisa dibeli, kesejahteraan warganya bagus, syarat lowongan pekerjaan cmn ""mampu"" alias punya skill bukan dri tinggi,visual, dan ordal. biaya pajak mahal ora urus sing penting bnr² di sejahterakan pemerintahnya 😌 semoga tuhan memberikan kesempatan bagi gue dan keluarga gue biar bisa pindah ke negera lain amiin 🙏",6855373574090343426
12/02/2025,cita2 keliling dunia tp sdh terikat. menyala diriku🫶,87342130519527424
12/02/2025,tunggu aku bang lagi ngurus berkas☺️,7008870933688714242
12/02/2025,"sabar, nunggu lulus sma dulu😅",7324949736266843141
12/02/2025,pengen juga,7212133152227525634
12/02/2025,"gw udah kabur dari 2019, sekarang udah pulang dan ada rencana kabur lagi 😭 padal baru sebulan dirumah 🗿.",6800536717486392322
12/02/2025,"udah ada data belum ya, yang kabur udah berapa persen? Gw harap pemerintah bisa nyadar sih",7261931145917498373
12/02/2025,smoga tren nya masih ada di bulan 9,6968490354158208002
12/02/2025,ih mau jga☹️,6652281115817017346
12/02/2025,tunggu aku wisuda ya,6841537288368161794
12/02/2025,inimah liburan bukan #kaburajadulu njirrr 🗿,6958831050869769218
12/02/2025,ingin ikut kabur tapi gw susah belajar bahasa asing,6643696963362471937
12/02/2025,belum ada dana😩,6865464026349405186
12/02/2025,money can buy happiness,7450073157253579781
12/02/2025,"tunggu ya, aku jg mau ikutan",7399668970523214854
12/02/2025,doain ya THN dpn,6944642324710294533
12/02/2025,"pengalaman kerja 20 thn, usia max kerja 23 🗿
#kaburajadulu",7298537793583252486
12/02/2025,#kaburajadulu,6925180042813637633
12/02/2025,Yuk ikutan yukk seru tau 🥰,6618156753824710657
12/02/2025,Gapunya duittt😭😭,6830265880170218498
12/02/2025,"bismillah tahun 2025 bisa ikut trend kabur aja dulu, meskipun blm tau kabur kemana. aamiin",6934171017939436546
12/02/2025,mau juga,6671851386198851585
13/02/2025,nabung dah dulu kira2 cukup langsung ✈️,7053389252714202139
13/02/2025,gw yg lpk full dana talang bilek udh bisa di luar negri skrng 🗿🗿🗿,7001285884155560986
13/02/2025,wow ketawa ajh gw 😂,6804763876786848769
13/02/2025,siap orang kaya😅,6963677979180319750
13/02/2025,joinnn ngarep deweee,6871404457519875073
12/02/2025,indo keilangan sdm tinggi teruss😭,6958595055960949762
12/02/2025,do'ain yah aku msh ngumpulin modal buat Kabur 😭,6705320195994747906
12/02/2025,kunci nya bisa bahasa inggris,6969877404311389186
12/02/2025,@𝑪𝒉𝒆𝒓𝒓𝒚𝒄𝒐𝒍𝒂🍒 @이유연 meh kabur nndi Ki bro,6791801596232074241
13/02/2025,ikut,7336484392237499398
13/02/2025,😭😭😭,7015081953016955906
13/02/2025,mauuuu tapii moneyyyyyyy,6542375685800706054
16/02/2025,bisa itumah kan sering nonton upin ipin😭🤣,7170937878069904410
13/02/2025,"yg Deket aja dulu, Malaysia gitu, ntar aku ajarin bahasa Melayu😭😭",6813988645462295553
13/02/2025,@gerindra,6889766839862494210
13/02/2025,ayo kita ikut hastagnya klo udh ada di negara impian kita,7033277011393135617
02/05/2025,🤣,7079636952030692378
02/05/2025,🤣🤣🤣,7378493926506939398
29/04/2025,🥰,6758799969454408706
29/04/2025,"aku sama teman""aku gak lama lagi mau kabur jg dri konoha",7423293267624428549
29/04/2025,😂,6877774439233864705
29/04/2025,😁,6950955625976185858
24/04/2025,😳😳😳,7497030598562333714
24/04/2025,Tutor dong bang,7372983394458731526
20/04/2025,🥰,7336510308633265157
20/04/2025,🗿,7336510308633265157
19/04/2025,😻,6677470656228492290
18/04/2025,💸,7405149398696494085
17/04/2025,mau banget kabur kak aku mau kerja sampingan di masa sma ku buat kabur di negara toxic ini,7437382980379149320
12/02/2025,tahun depan udh g trenn ni ah 😞,7045466667786421274
12/02/2025,"@salsy:when u are not a fomo person, but this is my dream life from the past",6974927122603885570
12/02/2025,tunggu lulus sekolah gw ikut trend #kaburajadulu,7141708245147812891
12/02/2025,pengen kabur aja dulu tp uda terlanjur punya 1 baby wkwk,6871960510616241153
12/02/2025,jiyudaa,7020634163842384902
12/02/2025,@hanna.tataa yok bikin trend nih,6930795814935938049
12/02/2025,"ga semua orang bisa, jadi buat kalian yang sudah jadi tulang punggung keluarga padahal blm waktunya tetep stay di rumah ya meski uangmu tak banyak setidaknya kmu menjaga keluargamu",6958667469464962053
12/02/2025,"3 hal yang harus klian pelajari dulu sebwlum ke luar negri
-harus bisa b.ingris
-punya duit
-punya skil dan menetap di sana dan pulang klo sudah kaya😎",7207708484493345819
12/02/2025,Semoga Tahun depan punya duit buat #KaburAjaDulu,7406529804650103813
12/02/2025,"bismillah, semoga secepatnya nyusul #kaburajadulu. anw, semoga hari-hari mu selalu bahagiaaa yaa kak ❤️",6965674274150056962
12/02/2025,ajak gue plis,6958171394644214786
12/02/2025,"mau ikutan tapi ga ada duit,nebeng bang",7217848294134891547
12/02/2025,#kaburajadulu usahain tahun ini terjadi,6888153782094627842
12/02/2025,sumpah gue jg mau,6899346252006327297
12/02/2025,"@𓍼fa🅰️aA🩰🫧 korea ju fa, mkt ngsk jam 10 mbengi",7134278122987979802
12/02/2025,"pengen sii tapi""Dari mana duitnya""",7271805374402233345
12/02/2025,pengen kabur juga tapi nabung dulu☺️,6533816641956347906
12/02/2025,"rezim seperti itu udh banyak dari zaman bapak habibie, ide ide beliau untuk membangun negeri ini mendapatkan banyak penolakan bahwa di akhir masa emas beliau, itu pun masih di persulit",6788766631658537985
12/02/2025,pdhl di Indonesia gajinya bisa triliunan asal ga ketahuan aja🗿🗿😹😹,7395250032108782597
12/02/2025,bismillah tahun depan US,7194724490004939802
12/02/2025,kak? mau bgt😭,123456350633775104
12/02/2025,ayo aja gue mah kalo ada nuqud nya,6567410504708046849
12/02/2025,enak ya klo banyak duit,75321871663
12/02/2025,pengen juga BG cmn ekonomi sulit 😌,7163504110183695366
12/02/2025,#banyakinduitdulu baru #kaburajadulu,7308822061577176072
12/02/2025,@aurora 🙏🙏,7070130008299668506
12/02/2025,gw proses. poland😁,7259779559188808706
12/02/2025,"manifesting, one day i'll do the same thing🤍",6764535955077874689
12/02/2025,usia udah uzur bisa ga ikutan trend #kaburajadulu ini? 😭😭,7209633253149410306
12/02/2025,klo ada dana saya jg mau kabur😞,6592470390836592641
12/02/2025,kak jemput aku😭😭😭😭😭,7217307078762382343
12/02/2025,kalo keluar negri harus sekolah bahasa dulu yah,7022390348383388677
12/02/2025,udah kabur duluan dri tahun lalu hehe🙌🏻,75674430945
12/02/2025,baiklah teman-teman. du ga sabar ahahaha 😇🫵🏻,7045466667786421274
12/02/2025,"setiap tahun yg keluar tuh banyak dan bertambah,, cuman skrng aja lagi momen trendingnya",6815815149585482753
12/02/2025,"kedepan mungkin lebih tren,mengingat negara maju sekarang penduduknya diambang kepunahan,krn regenerasi yg kecil",7114991279973516289
13/02/2025,"Baru juga balik indo, udh ada #kaburajadulu 😭",6712325485508903937
14/02/2025,Tunggu lulus kuliah gue mau ikut tren #kaburajadulu😭 gakuat pen banyak duitttttttt😫,7083605567436473371
12/02/2025,😭😭,6930795814935938049
12/02/2025,iyyaa pliss😔🤏,7304574127394456582
12/02/2025,udah muak sm indo sih.,6930795814935938049
12/02/2025,yokk😭😭,7304574127394456582
12/02/2025,hashtag nya kabur aja dulu padahal lagi pake jatah beasiswa LPDP😹,7076662480760751131
12/02/2025,loba duit,6958449202389156870
12/02/2025,mau ikutan bang tpi sek ujian dulu😭 doakan lulus yaa😭🙏,7381164635935048709
12/02/2025,percaya tidak percaya kalo jalan raya Indonesia sama seperti jalan raya prindavan,6924340394524247041
12/02/2025,pengen kabur juga tapi gaada bekal nya bang,6759879252248331266
12/02/2025,InsyaAllah saya ikut #Kaburajadulu ke negri sakura,6796422877945103362
12/02/2025,"taun ini gua bisa pakai hashtag ini, bismillah Jepang",7386661440571360262
12/02/2025,pengen kabur juga😞😞😥😥,6768350266113115137
12/02/2025,Dalam Nama Yesus 2025 #kaburajadulu😇,7394106856597439494
12/02/2025,Nikmir msh open adopt anak ga sih? Mau minta uang buat kabur ke ln wkwkwk,6746411900366472194
12/02/2025,Enak bangt di luar ngeri dari pada indonesia susah cari kerja,7326564381771580434
12/02/2025,hhhhh kebanyakan nyalahin penerintah tapi males kerja biasanya,6564557018656489474
12/02/2025,yoii bukanya malah ngeluh sma naip sndiri,7133018891198497818
12/02/2025,invest pelan² juga bisa,7035482246052332571
12/02/2025,makan nya kerja,6564557018656489474
12/02/2025,berdoa lah cari solusi,6936947518296572930
12/02/2025,"modal kerja gaji 1,5 di negara ini tidak bknl cukup buat biaya tinggal di luar negeri",7163504110183695366
12/02/2025,kerja lah kocak bukannya ngeluh,7133018891198497818
05/03/2025,telat😡,7134278122987979802
05/03/2025,myh😻🤭,7360209949967074309
13/02/2025,ikut yaa,6957989041271342082
13/02/2025,heh isin😩😩,7217307078762382343
13/02/2025,😭,6957989041271342082
12/02/2025,"nanti kalau udah berhasil kabur, mau juga ikut tren ini😭",6910514950763463682
12/02/2025,aku cinta NKRI kok🗿,7303390061206406146
12/02/2025,mntap ni bnyk yang kabur .jadi kita punya peluang kerja,7282121452824183815
12/02/2025,@C1PEYY,6921925640711472130
12/02/2025,"pas perang Dunia ke 3 bILEK
MAKK PENGEN BALIK KE INDO😭😭😭",6809305870847067138
12/02/2025,semoga 1 tahun ini bisa ke jepang!,6901381973949531138
12/02/2025,"izin min,kerja freelance terpercaya buat pelajaran atau yang punya banyak waktu luang, tanpa iklan,game,chat2 wa, ada surat legalitasnya+InSyaaAllah halal,dibimbing sampai bisa. Silahkan mampir😇",7355591644563784710
12/02/2025,@kis🦋 yok,6803618824476722178
12/02/2025,duit nya gk mau di ajak kabur🗿😫,7380923442037949456
12/02/2025,aku mau banget kakk!! dan itu impiankuu! doa in ya kak biar aku bisa pergi ke luar negri juga kyk kakak😁,7069281478013862913
12/02/2025,banyak hal di negeri ini yg di persulit,6788766631658537985
12/02/2025,anak anak muda berpotensi menciptakan drone tanpa awak yg tidak mendapatkan bantuan biaya,6788766631658537985
12/02/2025,hasil kerja keras beliau yg dj film kan berupa pesawat saja itu kita gak tau gimana nasib nya,6788766631658537985
13/02/2025,btw kamu ganteng kak,6963053844859880450
12/02/2025,tunggu ada donatur,7116094123606180865
12/02/2025,semoga anak2 laki ku dberi klancaran rejeki sehat slalu sukses dunia akhirat..aamiin.,7275689077003912210
02/04/2025,😁,6928007029224637441
02/04/2025,Spill jaketnya dong kak,7037039123538740225
